Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCF30,3420.931592162994,OUT027
FDK03,4143.069455632157,OUT035
FDT45,1078.349128763659,OUT017
NCC54,5107.95428333308,OUT027
FDP08,2823.73309563706,OUT018
FDU44,2625.3277632833283,OUT046
DRG39,1067.980069826573,OUT035
FDU32,2063.8575743312826,OUT049
FDY27,2914.1216853168103,OUT049
NCP54,1998.5659763648314,OUT013
NCZ41,2092.891594181153,OUT049
DRL49,2310.970844268735,OUT013
FDI05,1056.7615230932065,OUT018
FDY56,3508.860921091315,OUT045
DRC13,2059.227483735241,OUT013
NCV29,2908.5713674959325,OUT017
FDR24,1627.930955218782,OUT049
FDZ34,2711.835442532259,OUT018
FDP37,2167.374354050991,OUT035
FDX08,4287.760778577561,OUT027
FDS57,2182.8428760631127,OUT045
NCG18,1764.4024838189823,OUT049
FDK25,2419.021969084938,OUT018
FDH53,1498.7560479332226,OUT049
DRI59,3166.192828732798,OUT018
FDA52,2810.44281142624,OUT046
FDT20,-1135.6833276969282,OUT010
FDE36,749.6098602270317,OUT019
FDI24,2853.8074125410976,OUT017
FDB28,2842.810611462131,OUT018
FDV11,2914.8556475941796,OUT017
FDP01,2490.108287751295,OUT046
FDD34,3993.037107654438,OUT027
FDJ50,2374.4842814469926,OUT027
FDZ44,1970.4050960914844,OUT013
DRO59,1411.9727955906328,OUT035
DRB48,706.2577980020816,OUT045
FDR21,2503.2022484494273,OUT018
NCE42,1744.259523384436,OUT010
FDO23,1517.6721062733184,OUT046
NCE30,2999.2716757421204,OUT018
FDQ22,872.0723685880482,OUT035
FDY01,1821.4361844678103,OUT045
FDS08,2909.3754605552713,OUT017
FDG28,3581.5152670018792,OUT018
FDQ51,646.6354090088796,OUT018
FDB05,3958.594080460167,OUT017
FDO56,2044.7562302462184,OUT049
FDE02,1239.5990482128798,OUT018
FDN45,3561.51275816215,OUT017
FDS09,965.0350439140201,OUT013
NCA54,2567.1323672835906,OUT018
FDP09,1461.4139187233898,OUT010
FDC53,1593.8237453475847,OUT045
NCM55,3003.7152607550042,OUT017
FDL09,2434.586111196664,OUT018
FDA11,-311.3581506847481,OUT019
FDA50,1506.8478003189366,OUT045
FDC23,2927.4690890111483,OUT017
FDE22,2634.6073803546415,OUT049
FDD23,2970.583380603407,OUT046
NCA29,2803.177677147972,OUT049
FDK38,2335.233494133564,OUT046
DRC13,1971.900902776721,OUT046
NCP43,2902.372469710302,OUT049
FDX28,1693.8833870814672,OUT049
FDF08,1636.813533707448,OUT049
FDZ33,2357.7169502241723,OUT046
FDD10,2950.2762099191195,OUT049
FDO58,2684.1925900392457,OUT017
FDI50,3718.3820634392755,OUT017
FDO58,2570.7165858850126,OUT045
FDX08,2900.414224871349,OUT013
NCK17,-1141.4285509647345,OUT010
FDF39,4235.3064415009785,OUT035
FDU45,9.071985538593026,OUT010
NCJ18,1591.265154535444,OUT018
DRC27,1930.8387975618646,OUT019
DRC25,1549.1637847826432,OUT035
FDU59,2673.123547871434,OUT035
FDU28,3144.573138374674,OUT035
NCP30,745.9073190108668,OUT046
FDB39,725.2090787002138,OUT018
FDE41,1506.0702200717171,OUT013
DRH11,-900.6181965079659,OUT010
FDA58,3572.978137222483,OUT045
FDU50,1889.7222362500693,OUT046
FDM34,2120.7045246090884,OUT013
FDM44,3116.4765279930907,OUT027
FDR39,2819.3323615953927,OUT045
FDM25,2747.9459323139267,OUT045
FDQ49,2630.8622956111385,OUT049
DRH25,656.958018065867,OUT018
FDM09,4163.675967586849,OUT027
FDL44,710.0038010591752,OUT019
NCR42,355.63207791362254,OUT018
DRL59,934.4978730869241,OUT046
FDX43,2670.4439920836276,OUT013
DRK47,1618.6869968821532,OUT010
FDU48,1860.4611611759308,OUT018
FDY12,860.5666012682891,OUT045
NCN43,1700.3942261858049,OUT018
NCM55,2598.0870337207134,OUT018
FDQ21,3422.950209284028,OUT027
FDX13,4028.491923067203,OUT035
NCK30,5316.182734219414,OUT027
FDG20,2889.460443251053,OUT049
DRG27,817.3551164117642,OUT017
FDY14,3818.6416313704867,OUT018
FDP59,1881.43283870095,OUT035
FDU60,2812.246501118997,OUT017
NCC18,759.4777410761917,OUT019
DRJ39,3485.205616413428,OUT017
FDS07,1918.3916489229432,OUT049
FDM08,4920.763377207342,OUT027
FDP51,1926.6709899081156,OUT045
FDU16,1548.6575674315004,OUT035
FDH12,1779.4443296617171,OUT013
DRE48,1167.8071948370743,OUT010
NCL42,5182.0078015459885,OUT027
FDR21,2743.5422371924797,OUT045
NCW29,2242.3988699095257,OUT035
FDO11,3968.812756848773,OUT013
NCM31,2314.0975946566364,OUT049
FDV35,569.1380056254288,OUT019
FDF58,1189.3050726908348,OUT017
NCE43,2737.400967423278,OUT049
FDA02,2496.5490720344765,OUT035
DRL37,-1089.7377662876688,OUT010
FDR24,1295.7394781270489,OUT018
FDW59,1496.1849302166993,OUT049
FDS22,978.0487315460895,OUT049
FDW24,1017.3906538733245,OUT017
FDU24,1710.9005840433888,OUT035
FDA21,4342.260343149082,OUT027
FDH58,3310.2912186333433,OUT027
FDW36,1441.7736407861387,OUT018
FDI45,4163.483359383255,OUT027
FDU01,2703.9179392011542,OUT018
FDF35,3178.5016992879446,OUT027
FDU43,1841.6836520067793,OUT019
FDE24,427.59459927131775,OUT019
FDK50,2681.312073045334,OUT049
FDG31,1046.233914322527,OUT045
FDC60,1474.983183040069,OUT045
FDL36,1542.1843022016494,OUT013
FDP21,3066.2863163164975,OUT013
FDW16,1501.8571400007866,OUT045
FDX02,3594.1639000146497,OUT017
FDQ58,3854.836188178383,OUT027
FDT51,1865.1605643188573,OUT046
FDD59,1457.9811392896138,OUT049
NCM42,1496.4858795998139,OUT018
FDA57,500.1510432908267,OUT018
FDZ48,1959.9006316694577,OUT035
FDE46,2379.9178929315335,OUT045
NCZ30,68.44241653755739,OUT019
FDB56,3075.739658983066,OUT017
FDA25,3171.0204367042857,OUT027
FDD20,2063.677173300293,OUT013
FDL25,1587.924317832451,OUT013
NCO18,2876.5394459488093,OUT049
FDJ45,784.4543509779492,OUT017
FDR12,2888.2352765737533,OUT035
NCF19,-1020.0691858020259,OUT010
FDK25,2646.945260084037,OUT046
NCR17,1828.5628014464073,OUT046
FDC52,2460.7539002138606,OUT046
NCA54,2934.2702011212564,OUT017
FDR45,1832.008773954781,OUT010
NCM19,1903.4133240255555,OUT049
FDF39,5537.719749740397,OUT027
FDX23,1705.7208822540747,OUT049
FDD58,3073.4907767001223,OUT027
FDX28,1642.885605953446,OUT013
NCD31,2594.449401963253,OUT013
FDU57,2172.240538297143,OUT018
FDI27,874.9584760312509,OUT046
NCM42,1745.0006489820926,OUT046
FDD32,2840.6674056555885,OUT027
FDI34,3629.324673424844,OUT013
NCM29,2174.1139375211733,OUT049
FDG46,1626.387667540103,OUT018
DRC01,-948.6937005582447,OUT010
FDB15,5470.377426883483,OUT027
NCA17,3772.1116982073086,OUT027
FDF10,2356.374468586879,OUT046
FDR26,4245.479237100467,OUT027
FDI02,1949.054486331058,OUT049
NCM54,152.18820518541838,OUT010
FDF14,2444.2238311400447,OUT013
FDJ33,120.2633079366201,OUT010
FDM20,3943.7264616538596,OUT035
FDC03,4529.403819789433,OUT027
NCX05,1859.293000840675,OUT046
NCM41,2926.03283233651,OUT027
NCU29,472.8999397086577,OUT010
FDQ59,1529.483560809215,OUT017
FDH46,-157.63786038266198,OUT010
FDH09,951.2111552044996,OUT013
NCD06,761.0959614046441,OUT045
FDC15,2584.5599130952396,OUT035
DRD37,2239.4035167266275,OUT027
FDT28,3804.920687951126,OUT027
FDR28,4066.5769551708536,OUT027
FDT38,1543.6501367179046,OUT017
FDV34,2760.660713930449,OUT027
FDY52,1244.9097808341653,OUT035
FDB34,1486.1732492205924,OUT013
DRL23,1455.9376078843304,OUT018
DRB24,2430.050408749225,OUT046
FDJ50,972.3750436930104,OUT046
FDQ49,2643.995048550857,OUT035
FDP20,2153.904562722598,OUT035
FDV19,4003.0653277445604,OUT027
NCR54,2971.4020309344005,OUT045
FDO09,2151.8829021775273,OUT010
FDS57,2001.689832764094,OUT018
FDN10,2002.051035280765,OUT049
FDV23,2105.672217097135,OUT049
FDY28,3424.38646719996,OUT049
DRG51,2599.075007170204,OUT013
FDD45,-369.94271488787854,OUT019
NCL18,4394.507255545692,OUT027
NCM29,2118.525831318584,OUT013
FDF17,4504.499809650651,OUT027
FDE22,2674.0414225901013,OUT017
FDQ22,828.7226263324355,OUT017
FDS01,2873.70460438265,OUT013
FDW35,2230.9418282089923,OUT027
FDJ33,2043.643730402704,OUT046
NCF54,2834.9165087774336,OUT035
FDE09,1839.3280359916453,OUT013
NCE06,2464.8135413035043,OUT045
DRH49,1439.4453820086178,OUT049
FDY43,2601.819753854681,OUT045
NCT05,4017.3707373059938,OUT017
FDZ34,2924.0930943703415,OUT045
FDL38,1625.6814729523137,OUT017
FDZ31,3095.5669019405086,OUT017
FDR14,1113.1750849923596,OUT035
NCN54,1417.9947527999968,OUT049
NCC42,3637.022858856389,OUT027
FDK08,1766.3916201810598,OUT017
FDP59,1818.6542212474826,OUT013
FDV22,2690.879653452253,OUT035
FDD33,3745.3217013529656,OUT035
DRE60,4909.11221706252,OUT027
FDK52,3511.196159943794,OUT046
FDA02,2493.250067602493,OUT017
FDM56,1883.7823869247225,OUT049
FDE57,2405.3251626835354,OUT035
FDM32,1417.801248591541,OUT045
NCQ30,3376.512427309029,OUT027
FDQ27,3182.511720484429,OUT027
FDT60,3442.4600457983033,OUT027
FDU43,3861.6513442807136,OUT049
NCO55,1858.7872049991456,OUT035
FDG02,2947.8547715314694,OUT045
FDJ28,3029.2313103082374,OUT013
FDP40,1811.001169841841,OUT045
FDJ38,2967.3879999904093,OUT045
NCC54,3818.391498101083,OUT017
NCZ41,1975.2219300574743,OUT046
FDK38,566.1938298723317,OUT019
FDU52,2491.495846940591,OUT013
FDC40,1329.3660698626502,OUT046
NCR30,1340.244317068442,OUT017
NCN18,1841.4200125878315,OUT017
FDB50,1448.8875089203962,OUT035
FDG04,3005.1828885205905,OUT013
FDR26,2943.0816424716345,OUT035
NCT17,2661.9317780942847,OUT018
FDX35,4984.926015875111,OUT027
FDS12,2026.0373659240663,OUT046
NCZ29,3424.7145029356316,OUT027
FDB38,701.7613660407555,OUT010
FDP12,793.0720159365814,OUT013
FDP22,942.073370650525,OUT046
FDS26,3761.5218882370923,OUT018
FDR52,3050.3587204073424,OUT046
DRJ13,2528.9177297581655,OUT046
FDU48,3536.29108139394,OUT027
FDE29,1185.2077730089354,OUT035
NCT29,2042.6567890290676,OUT049
DRK37,2642.3101403619953,OUT018
FDK55,1474.2905669528193,OUT046
FDR07,1590.5561434387046,OUT046
FDO21,4976.418390736533,OUT027
FDK46,4120.9285349146885,OUT049
FDB12,1679.0163046375073,OUT045
FDT31,4409.447495378966,OUT027
FDJ33,1988.045296403052,OUT045
FDC26,3200.403076676163,OUT027
NCQ02,2870.6580516184417,OUT045
FDP08,1172.720223005918,OUT010
FDB11,4939.348339547974,OUT027
FDV55,2365.7714719692694,OUT013
FDW20,2070.3954804549594,OUT049
NCJ18,12.134697549852035,OUT019
FDC41,1011.2597432096878,OUT018
FDE14,3136.8450000941834,OUT027
FDG35,2839.9766816401043,OUT013
FDF45,1209.8808580705995,OUT035
FDS19,2770.992480309287,OUT027
FDS58,698.3662387186623,OUT019
FDA26,3569.6254710498656,OUT017
FDM32,1564.4427873005477,OUT049
FDL45,2050.2694900184138,OUT046
FDZ55,2635.6588582159775,OUT049
FDY37,2415.6149685899263,OUT049
FDO46,3035.7756942711194,OUT046
FDQ60,1964.030443556063,OUT046
FDA19,1821.2172003787875,OUT018
FDL15,2459.8264007553826,OUT046
FDM10,3047.1733282807704,OUT018
NCL05,857.1153896184506,OUT017
DRK49,-1117.7289348632348,OUT010
NCE18,5277.415456938584,OUT027
FDG40,788.1532651130572,OUT049
DRI59,3357.698151835591,OUT045
FDK28,4103.791027078631,OUT035
NCD06,-1064.6682576074577,OUT019
FDO11,2067.992510904345,OUT019
FDK27,1949.5124160940363,OUT046
FDT43,2353.348010085557,OUT027
FDD38,1468.6333935120056,OUT018
FDA16,3511.1982931584566,OUT049
FDL14,3926.418652364,OUT027
NCM17,884.4430515093555,OUT049
FDD20,1933.568696148654,OUT045
FDA40,1442.9795808967351,OUT045
FDL43,1269.6712219467413,OUT045
FDV15,1605.6091184141958,OUT045
FDE52,1521.33544818459,OUT046
NCL17,392.750415944922,OUT010
NCJ31,3590.879828606898,OUT045
FDR60,1244.7124159287216,OUT045
NCA18,1995.5775963625752,OUT035
FDS21,2587.0391446409058,OUT027
FDW09,1521.8210059486523,OUT035
FDL26,2589.371538738255,OUT035
FDS47,1191.3710913495904,OUT018
FDC39,3157.8438427018564,OUT046
FDT51,2016.7294960003865,OUT035
FDK40,4184.770379392891,OUT035
NCG19,3541.5704405064334,OUT045
FDZ07,1104.2671189543014,OUT046
FDF08,2946.473807054718,OUT027
FDO04,1012.973163935852,OUT013
FDK41,1122.969645460934,OUT018
FDP15,4027.279024993816,OUT049
NCD43,1432.5802935973795,OUT018
NCP18,2388.8972016875327,OUT013
FDZ51,1583.938011395659,OUT046
DRH13,1902.9498611809595,OUT035
FDF38,746.4080018243051,OUT045
NCI43,812.8600279475567,OUT045
FDM38,2423.228309919704,OUT027
FDS03,1162.4156956521772,OUT013
DRJ47,2795.558254057624,OUT017
FDT50,-255.97256700919138,OUT010
FDV02,2714.634226591139,OUT046
NCG18,1787.5226497993906,OUT017
FDW52,2645.0557677206925,OUT046
FDS40,855.2337610634058,OUT035
FDN31,3096.5690557609496,OUT017
FDA37,1973.8559365432816,OUT045
FDA15,3878.222548852732,OUT046
FDL39,2893.6822561088084,OUT046
FDJ53,1917.104174739675,OUT045
FDX22,3378.017651680629,OUT013
NCZ42,3619.1896914624563,OUT045
FDD56,4236.835863894095,OUT027
FDD40,3191.3945728046806,OUT017
FDS50,3466.856669602811,OUT013
NCN14,2891.38921919735,OUT013
FDT15,2969.2041651831173,OUT013
NCS18,3163.264473346708,OUT027
NCO26,-51.252100595877664,OUT010
FDF58,817.7265036755512,OUT018
NCB19,1447.232100456806,OUT013
FDH26,2409.427121720671,OUT017
DRB24,3836.631695804214,OUT027
FDA49,1185.4994518367796,OUT018
FDB32,1540.4444826301878,OUT045
FDI36,3219.571736888358,OUT017
NCA17,442.0973998310428,OUT010
FDH22,2029.535078018354,OUT013
NCM26,2149.5168132893887,OUT018
FDT15,4358.053751514684,OUT027
FDB16,1188.1659195395728,OUT018
NCP54,3393.376374763069,OUT027
FDJ36,1742.1023543101533,OUT013
FDO28,1867.9834405345966,OUT045
FDU09,1047.3070807462052,OUT013
FDF29,2231.229596355833,OUT017
FDY08,2300.9918370349496,OUT013
DRJ59,427.7539858640291,OUT018
FDT23,2804.9917358313633,OUT027
FDU15,501.19720156351093,OUT018
FDT47,1677.5245461481732,OUT013
FDI53,798.9958326764659,OUT019
FDR59,3827.8102936787955,OUT018
FDD53,912.6260585810525,OUT035
FDY51,3514.971749201755,OUT017
FDT04,799.4704294479803,OUT049
FDU51,2914.1070489286035,OUT049
FDG14,2594.56313975546,OUT035
NCU06,3498.678354209742,OUT045
DRG25,2901.0540849170334,OUT046
DRH49,1525.1514889458585,OUT035
FDN15,2380.1449865264153,OUT035
FDL43,1041.1919984815722,OUT018
NCT18,2947.6003669449465,OUT049
NCB31,4023.609466176755,OUT013
FDK57,2052.1143183320055,OUT035
FDY04,761.9243016362643,OUT019
NCP54,1939.3867897354278,OUT046
FDF41,3808.1050478768466,OUT013
FDM01,1653.2745648280934,OUT045
FDW03,1708.2850356855974,OUT045
FDF28,1979.7982231998535,OUT045
FDY37,2425.413784208429,OUT017
FDQ03,3809.848682592057,OUT017
FDP51,3405.199941269962,OUT027
FDJ40,1952.2315991518915,OUT017
FDC32,1647.6508579719498,OUT049
DRI49,2737.9502417256163,OUT027
NCW54,1029.1358550906791,OUT017
FDF09,842.7635154616759,OUT017
FDP45,3664.7743396757096,OUT018
DRJ23,2646.5495279244656,OUT018
FDS59,1967.8622136156473,OUT017
FDY08,2238.829192017696,OUT046
FDX16,2446.891254948538,OUT049
FDY16,2649.71846537243,OUT018
FDK32,2613.7104175589734,OUT035
FDQ22,790.0445815432272,OUT013
NCC31,2191.1062363446463,OUT018
FDG58,2569.6631876312335,OUT049
DRF48,2949.1357155933492,OUT013
DRH36,1330.0148300329108,OUT049
NCR30,1396.9668753814917,OUT035
FDB03,1889.3368792426456,OUT019
FDZ28,3503.278906839482,OUT027
FDR35,3214.682143816312,OUT017
DRD15,5020.04375061491,OUT027
FDJ33,173.7194130078508,OUT019
FDA56,92.354404718566,OUT010
FDP56,879.8062024632998,OUT046
NCT30,848.8487008288948,OUT046
FDK15,1750.5361990146598,OUT017
FDH44,2124.0127851679567,OUT018
FDV01,2517.3169095729327,OUT013
DRG03,2505.008948298874,OUT017
FDG50,2939.1542778387006,OUT027
FDR16,1474.7836896613774,OUT010
FDZ60,1749.4062935868294,OUT046
DRG03,2369.3441774651055,OUT045
FDS56,3858.0230577587085,OUT018
FDU33,803.1873882259215,OUT045
DRD27,1744.7853844968636,OUT035
FDW22,3513.0256997576057,OUT046
DRA24,2555.1991686630295,OUT045
FDF38,888.6021869401001,OUT049
FDX48,2542.994542742963,OUT013
FDS58,2326.6938880828607,OUT018
FDC32,1537.362573389831,OUT046
NCQ29,3940.4852475392095,OUT045
DRK39,1102.2587962447176,OUT018
NCS38,1902.182892276815,OUT017
DRO47,1815.4756600198227,OUT013
DRG27,2173.726805251634,OUT027
FDC57,4477.3003875594095,OUT027
FDS55,2329.937477574585,OUT046
NCJ06,1661.734639009802,OUT018
FDO01,287.07405781061266,OUT019
NCM55,2829.551733757169,OUT045
FDC52,2569.578415124278,OUT049
FDQ15,1302.5399139953292,OUT045
NCT30,2267.301758657446,OUT027
NCR42,2046.2978876650968,OUT027
FDD28,1165.8248019004382,OUT035
FDQ34,1789.348352688218,OUT049
FDZ12,3685.3446507155622,OUT027
DRE13,-427.5478052875087,OUT019
NCN07,261.0260422830411,OUT019
FDM28,2997.9318068291973,OUT035
FDI10,2840.158795539751,OUT017
FDQ25,2777.257605023563,OUT013
FDA38,1888.9693968248896,OUT010
DRI13,3456.446160034033,OUT049
FDY20,2965.1787079435135,OUT027
NCZ53,3064.097629930328,OUT035
NCM31,2288.1925659017825,OUT013
DRB01,3030.259523367247,OUT017
DRF37,3984.5962260910437,OUT046
NCF42,2839.432148680033,OUT049
FDF16,2104.5389325774995,OUT018
FDB41,949.802249906551,OUT013
FDR34,3625.1691703384545,OUT013
FDR15,2261.3537283849105,OUT018
NCV42,-53.74006322145988,OUT019
FDW51,3482.088105783114,OUT035
FDU36,1704.8338491965671,OUT017
FDX60,1456.3732652479184,OUT049
FDY03,2027.3867790276577,OUT035
FDW55,3813.5983132136253,OUT045
FDT01,1411.8311148643354,OUT010
FDG58,2518.5864735381697,OUT013
FDK21,3978.043277393597,OUT017
NCS41,953.0835343338781,OUT019
FDS10,2797.9920961337352,OUT045
NCT53,2569.599008510092,OUT046
FDJ28,2727.428838047685,OUT018
FDX44,1411.036000473118,OUT045
FDT20,476.0968086999204,OUT018
FDO44,1871.7403658344406,OUT017
NCX17,3698.8462237576587,OUT049
FDY01,2001.3970524495282,OUT017
FDJ12,4742.055550440765,OUT027
DRK35,423.6013204342006,OUT018
FDD47,803.104807768832,OUT019
NCM53,1858.5432085421553,OUT035
FDO45,1545.3308064516439,OUT013
NCM42,-106.96386324568425,OUT010
FDE04,2873.754265060689,OUT046
NCI30,5240.783502605014,OUT027
FDZ19,2780.733911486805,OUT013
FDW57,2838.4338008485915,OUT013
FDA25,1752.4235638788698,OUT013
FDT22,1025.8034112762582,OUT046
FDP51,1999.9960599678996,OUT013
FDD48,3320.482823576815,OUT027
FDY39,3058.6093978068825,OUT035
FDO48,1631.998739886287,OUT010
FDD23,4378.682986595543,OUT027
DRN35,2112.6763351938866,OUT027
FDT01,3478.9914762728545,OUT035
FDC20,-890.5140654337093,OUT010
DRJ35,1192.146838846479,OUT035
FDB32,1569.3504963936791,OUT046
FDL24,2775.141794238365,OUT046
NCV42,1960.4530180793872,OUT035
FDZ46,1773.57240173625,OUT046
FDC15,2478.8598026712098,OUT013
FDD08,-1121.615037227537,OUT019
FDY50,1561.5596339271292,OUT049
FDD36,1978.8791149843341,OUT013
FDG57,2312.782003524652,OUT027
FDL21,563.9818484839384,OUT018
FDN16,3144.415378231301,OUT027
FDJ09,2232.3100548451193,OUT027
FDS01,959.7765677265024,OUT010
FDV33,4167.8331663314175,OUT017
DRE12,1914.1271602682832,OUT017
FDR07,1645.2929231517244,OUT013
FDP48,1069.6055787109713,OUT010
NCB55,1112.5368466365035,OUT035
FDQ08,1145.2822250251525,OUT013
FDR34,3784.210864102547,OUT035
FDO33,1814.023642312992,OUT046
FDP13,703.886810167179,OUT045
FDX12,3913.428099612233,OUT049
NCT06,2701.049736873953,OUT049
FDR16,1560.9465036833037,OUT019
FDE36,2652.663598625077,OUT046
FDZ36,3042.842580016189,OUT049
FDV13,1455.880228703783,OUT045
NCZ17,803.8377332336971,OUT035
FDU56,2794.833088999905,OUT045
FDM09,2879.017401883385,OUT035
FDV02,2810.961420892509,OUT017
FDS34,1604.5975712248512,OUT018
FDA11,1685.9116876901533,OUT049
FDP09,3420.795074534765,OUT017
FDB29,3324.816924678734,OUT027
FDT19,2839.29357292757,OUT017
DRH15,878.6892508249547,OUT017
FDY38,3655.4848054386202,OUT046
FDF14,3843.4681430239457,OUT027
FDN48,-323.718569081203,OUT010
FDQ12,3632.417894765431,OUT013
NCJ43,2638.8761714520347,OUT045
FDE17,583.423953798319,OUT019
FDB05,3990.1415392656104,OUT035
FDH10,2973.8621205853315,OUT045
NCR06,854.5471529666155,OUT017
FDU32,1690.1759251030605,OUT018
FDD56,2873.8444159670316,OUT049
FDO36,2583.2545692630056,OUT018
FDH16,-351.9910361102375,OUT010
FDX10,442.7370649844669,OUT018
FDZ37,1606.3458212151781,OUT017
FDU31,1579.879837698569,OUT010
DRC49,2343.184906293276,OUT049
FDL15,2377.5949472976104,OUT045
FDN32,1135.5664357438409,OUT019
DRH59,2657.2816072236947,OUT027
NCU29,2437.2054599421135,OUT049
FDR37,1128.7957571459565,OUT019
FDS14,2219.2387495032976,OUT018
FDU02,4947.371775438551,OUT027
FDJ08,3152.8531698812626,OUT035
NCZ06,3831.4627464382247,OUT045
FDO31,1527.562134143648,OUT049
FDH31,1407.1739363598883,OUT018
FDS58,2679.015342197695,OUT017
NCA53,2292.775493016956,OUT027
FDF50,3079.264633098709,OUT046
NCW42,3535.3204183395283,OUT049
NCQ17,2373.8229234428645,OUT045
FDK51,3819.7138149749107,OUT018
NCW41,591.025843433416,OUT010
NCR29,1057.592717818273,OUT017
FDB08,626.5148268731787,OUT019
FDA40,2885.9155446735654,OUT027
FDL14,2290.62997639735,OUT018
FDB47,3234.29927898424,OUT046
FDO03,3730.791550148134,OUT035
DRK13,1183.7557625600552,OUT019
FDX13,1966.2265119288634,OUT010
FDF52,2871.1528961659105,OUT046
FDT11,3048.2957535699866,OUT013
FDB08,2577.5502801144044,OUT013
FDQ28,2241.928726008277,OUT018
FDD29,3861.850467661672,OUT045
NCQ29,5424.996685910816,OUT027
NCO02,1127.9516404382803,OUT013
FDR56,1212.0127747431502,OUT010
NCM54,2095.2429787996043,OUT049
FDP51,2076.0949224534697,OUT035
FDT38,1454.6709633775313,OUT013
FDZ20,3659.0774938998443,OUT018
FDJ53,1991.8867158038354,OUT013
FDX13,3959.0807039032934,OUT049
FDP58,3546.1757035703163,OUT035
NCK31,-937.3104393080106,OUT019
FDA35,1763.5618670903607,OUT018
FDV37,2880.045224626405,OUT018
NCO07,4741.812184254377,OUT027
FDA20,2873.661161716433,OUT045
FDZ59,2838.837060204241,OUT035
NCY17,846.7049509935179,OUT017
FDQ28,2617.958468803047,OUT035
FDV35,2543.8526520181795,OUT017
FDQ36,706.6418041849125,OUT013
FDD34,2323.126407195731,OUT018
FDK51,4044.4162817437427,OUT045
FDV31,2889.3377518382886,OUT035
FDR04,1731.2764531094404,OUT035
FDR14,1064.4494117933739,OUT049
DRC36,890.7862811780706,OUT010
FDE39,96.94238999184859,OUT019
FDP57,1807.758920055877,OUT049
FDE57,2256.714569200147,OUT046
NCN18,1732.036287401896,OUT046
NCQ05,2082.561763293196,OUT018
FDW47,2096.7451575678224,OUT035
FDV46,2357.3013224313086,OUT035
NCP29,992.4635966987512,OUT045
FDE09,1546.4459825727538,OUT018
NCU06,4965.334362725342,OUT027
FDT19,857.5862860076404,OUT010
DRF15,2506.989177469274,OUT017
DRI51,2697.539182949834,OUT013
NCX54,1721.802750369671,OUT013
DRE01,3727.3915528771404,OUT013
NCB07,2971.0775368012146,OUT045
FDU50,2017.6046779390545,OUT035
FDG40,827.9291814255909,OUT035
FDW10,2489.891331440289,OUT018
FDX51,3130.122138394636,OUT013
NCP17,991.7566405004545,OUT045
FDP21,3146.8412014255155,OUT035
FDL04,1654.890435647421,OUT045
FDV23,2005.7355956489653,OUT013
FDF24,1419.0205466695197,OUT046
FDH56,3323.4735594429903,OUT027
FDB51,1179.3382038128143,OUT049
FDI58,3032.4755166271507,OUT027
FDR20,932.9519028112153,OUT013
FDC51,1768.2718102950973,OUT018
FDB16,2867.0332402772747,OUT027
FDE40,1186.4756626056524,OUT049
NCM17,925.7236145509994,OUT035
FDU56,3057.4546537689416,OUT035
FDS32,437.4073157559119,OUT019
FDX02,3585.9063527287653,OUT049
FDT39,3913.5530483050893,OUT027
FDE35,1147.4625996854486,OUT017
NCI42,1407.5837933270334,OUT019
DRL23,1722.2059141011457,OUT046
FDA10,1944.9518495473067,OUT046
FDA11,1625.8941264526632,OUT013
NCM06,2423.3863195890895,OUT046
NCT05,4100.690746280355,OUT035
NCQ02,1025.6848462375833,OUT010
NCY06,2160.267374451377,OUT049
FDY56,3684.917555773966,OUT035
FDL02,1890.490014332015,OUT035
NCI06,2931.8498550951613,OUT035
FDQ14,2335.5798720260887,OUT045
FDQ12,3663.754928093133,OUT017
FDP36,856.4815720071526,OUT046
FDK21,5320.718079756938,OUT027
FDO40,2306.2816783862063,OUT045
NCK54,90.60917960725646,OUT019
FDY09,2528.1154317328437,OUT018
NCW30,4106.1130428610095,OUT049
NCC55,2095.437871295564,OUT027
FDE58,1605.9442665760878,OUT018
FDR39,2923.7752783145443,OUT013
FDU28,3068.2113282814794,OUT049
FDH08,3663.465773286356,OUT017
FDG35,2742.9563283974758,OUT045
FDG22,837.6887856612611,OUT049
FDC34,2644.53025877317,OUT035
FDP15,3652.07633128759,OUT018
FDK34,1828.348842494561,OUT010
FDU45,2078.683310149051,OUT035
FDQ04,2171.7763697377413,OUT027
FDX22,3064.4387021146676,OUT018
FDB45,1818.338537934606,OUT017
NCH43,4781.77688673886,OUT027
DRE60,3437.2204165861226,OUT046
FDD17,5094.885451112625,OUT027
NCM54,2127.2170321725625,OUT017
NCH55,2066.6086128611387,OUT013
NCT06,2685.622635490286,OUT017
FDA48,4852.05535715922,OUT027
FDY58,4983.857764527488,OUT027
FDO25,3218.6409071038725,OUT045
FDN50,1556.324997302899,OUT045
FDH35,2745.220935580324,OUT035
FDK09,3473.451615694664,OUT045
FDO16,1434.5434689829128,OUT013
FDW11,1055.3841686506862,OUT045
FDU47,3692.49618266275,OUT027
NCQ42,171.22775743618627,OUT010
FDK55,2923.79102463463,OUT027
FDN08,2012.6218031243188,OUT049
FDT57,3640.8424045111437,OUT045
FDJ12,3021.7938560956222,OUT018
DRL59,1032.4067383388149,OUT017
NCN53,668.1839849258299,OUT046
FDO51,-1029.14593981417,OUT010
FDK56,3021.5895639447795,OUT017
