Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
DRG39,836.317852867603,OUT035
FDU32,2076.839046192324,OUT049
FDY27,2979.0693332113533,OUT049
NCP54,2036.086904995549,OUT013
NCZ41,2042.0244306042366,OUT049
DRL49,2187.665517024283,OUT013
FDI05,1277.8816107576486,OUT018
FDY56,3823.8678176669277,OUT045
DRC13,2038.3612290483295,OUT013
NCV29,2987.9828176905153,OUT017
FDR24,1373.280079177288,OUT049
FDZ34,3007.0435051002178,OUT018
FDP37,2005.2254820219453,OUT035
FDX08,4849.71197933045,OUT027
FDS57,2062.709554181601,OUT045
NCG18,1637.971435541845,OUT049
FDK25,2663.4437757739615,OUT018
FDH53,1287.6277479053444,OUT049
DRI59,3525.9742089509978,OUT018
FDA52,2890.145838784145,OUT046
FDT20,131.73376541150472,OUT010
FDE36,380.3581705126718,OUT019
FDI24,2882.522057022061,OUT017
FDB28,3035.1516380261746,OUT018
FDV11,2884.7054248949253,OUT017
FDP01,2521.340816504352,OUT046
FDD34,4229.3043714062605,OUT027
FDJ50,1114.0706263470088,OUT027
FDZ44,1954.194250094283,OUT013
DRO59,1185.614802995063,OUT035
DRB48,622.905634518745,OUT045
FDR21,2756.688883739214,OUT018
NCE42,570.9997979369128,OUT010
FDO23,1448.779913892567,OUT046
NCE30,3397.176108438447,OUT018
FDQ22,597.7449397367643,OUT035
FDY01,1907.2112844150347,OUT045
FDS08,2905.806241159807,OUT017
FDG28,3683.6188790940237,OUT018
FDQ51,760.5296680168373,OUT018
FDB05,3979.462295480444,OUT017
FDO56,1940.2791161908765,OUT049
FDE02,1434.0841454507586,OUT018
FDN45,3752.833038309388,OUT017
FDS09,822.7553054742953,OUT013
NCA54,2957.2651370180847,OUT018
FDP09,568.9449532789909,OUT010
FDC53,1564.1915847748373,OUT045
NCM55,3105.126171899042,OUT017
FDL09,2648.244663531844,OUT018
FDA11,236.86940184318917,OUT019
FDA50,1501.440034405801,OUT045
FDC23,2933.5350819399896,OUT017
FDE22,2535.6549302085036,OUT049
FDD23,3131.0835324714585,OUT046
NCA29,2921.514808259746,OUT049
FDK38,2457.8639676694347,OUT046
DRC13,2060.6546411538147,OUT046
NCP43,2952.779480044333,OUT049
FDX28,1557.679645988548,OUT049
FDF08,1374.157031645907,OUT049
FDZ33,2471.432898426355,OUT046
FDD10,2896.1110293434863,OUT049
FDO58,2589.4500029251344,OUT017
FDI50,3904.4272607120233,OUT017
FDO58,2618.9988770958475,OUT045
FDX08,3045.1631837819423,OUT013
NCK17,131.73376541150472,OUT010
FDF39,4205.257148107128,OUT035
FDU45,265.4216951916857,OUT010
NCJ18,1871.7128234601507,OUT018
DRC27,571.1604274815526,OUT019
DRC25,1358.2917706009111,OUT035
FDU59,2552.0631544265534,OUT035
FDU28,3059.644304955609,OUT035
NCP30,652.0817842962656,OUT046
FDB39,889.1648000282496,OUT018
FDE41,1419.4601905958893,OUT013
DRH11,131.97017845371252,OUT010
FDA58,3903.4375677785197,OUT045
FDU50,1949.6536619298465,OUT046
FDM34,2042.8344667083895,OUT013
FDM44,2851.8641300112176,OUT027
FDR39,3063.0701411288082,OUT045
FDM25,2883.837111474125,OUT045
FDQ49,2526.7448380565625,OUT049
DRH25,831.528937104286,OUT018
FDM09,4269.005133177481,OUT027
FDL44,379.9542464479749,OUT019
NCR42,591.9586932993494,OUT018
DRL59,909.8219928637571,OUT046
FDX43,2670.260640287677,OUT013
DRK47,569.9431536371696,OUT010
FDU48,1978.075654925452,OUT018
FDY12,762.5075910401167,OUT045
NCN43,2002.4818669031717,OUT018
NCM55,3020.785558313296,OUT018
FDQ21,2974.998436263838,OUT027
FDX13,4082.947095222788,OUT035
NCK30,5844.684353137471,OUT027
FDG20,2885.2545912266673,OUT049
DRG27,612.1916692197999,OUT017
FDY14,3836.3993179165323,OUT018
FDP59,1645.4090527533203,OUT035
FDU60,2753.431008887028,OUT017
NCC18,417.34847018905674,OUT019
DRJ39,3703.525125497612,OUT017
FDS07,1928.189990872635,OUT049
FDM08,5847.711749662737,OUT027
FDP51,1984.934915777205,OUT045
FDU16,1335.9235961715194,OUT035
FDH12,1650.884956117498,OUT013
DRE48,503.88241694512266,OUT010
NCL42,5847.711749662737,OUT027
FDR21,2864.4621052236553,OUT045
NCW29,2045.9628644333518,OUT035
FDO11,4028.7172164361277,OUT013
NCM31,2084.4714155399847,OUT049
FDV35,369.0174677873765,OUT019
FDF58,974.0415733187696,OUT017
NCE43,2779.15534642893,OUT049
FDA02,2503.8980186604786,OUT035
DRL37,131.73376541150472,OUT010
FDR24,1405.8458508086333,OUT018
FDW59,1335.868094241531,OUT049
FDS22,680.1404797268724,OUT049
FDW24,756.2931693399892,OUT017
FDU24,1501.59126532339,OUT035
FDA21,5159.492911890543,OUT027
FDH58,2928.7092799796264,OUT027
FDW36,1632.1835477175625,OUT018
FDI45,4370.830827311557,OUT027
FDU01,2942.315607103748,OUT018
FDF35,2898.947263026654,OUT027
FDU43,570.7112103363462,OUT019
FDE24,360.1402620488345,OUT019
FDK50,2559.112693752586,OUT049
FDG31,1041.1456760957017,OUT045
FDC60,1384.5745890936978,OUT045
FDL36,1418.603298919445,OUT013
FDP21,3079.837469933391,OUT013
FDW16,1380.8744055651637,OUT045
FDX02,3804.2645587867714,OUT017
FDQ58,4103.559369012048,OUT027
FDT51,1744.2860403270058,OUT046
FDD59,1291.2588100606863,OUT049
NCM42,1643.027691473203,OUT018
FDA57,609.8577966508635,OUT018
FDZ48,1745.372162009448,OUT035
FDE46,2536.4337538979635,OUT045
NCZ30,280.2299878917835,OUT019
FDB56,3104.236532242219,OUT017
FDA25,2852.592017195778,OUT027
FDD20,2069.1191795917953,OUT013
FDL25,1460.8301211280568,OUT013
NCO18,2948.916901932322,OUT049
FDJ45,591.6921513312432,OUT017
FDR12,2841.6071384928077,OUT035
NCF19,131.73376541150472,OUT010
FDK25,2694.5041478106746,OUT046
NCR17,1985.78719334515,OUT046
FDC52,2492.843244165526,OUT046
NCA54,3047.1787697051336,OUT017
FDR45,568.5783998783863,OUT010
NCM19,1933.0858874027565,OUT049
FDF39,5847.711749662737,OUT027
FDX23,1533.760324860783,OUT049
FDD58,2842.609459640386,OUT027
FDX28,1629.9071412754688,OUT013
NCD31,2566.2072671719015,OUT013
FDU57,2368.196065493931,OUT018
FDI27,778.5719197625334,OUT046
NCM42,1653.973828655839,OUT046
FDD32,2246.4928602644936,OUT027
FDI34,3699.4225586615107,OUT013
NCM29,2104.478842168664,OUT049
FDG46,1830.1090043752085,OUT018
DRC01,131.73376541150472,OUT010
FDB15,5844.684353137471,OUT027
NCA17,4053.8210408277164,OUT027
FDF10,2515.4918236144163,OUT046
FDR26,4752.35400368507,OUT027
FDI02,1746.1413135000166,OUT049
NCM54,275.6306362715652,OUT010
FDF14,2423.015593943539,OUT013
FDJ33,271.514000671589,OUT010
FDM20,4018.781333451115,OUT035
FDC03,5739.400194092476,OUT027
NCX05,1948.7282334214844,OUT046
NCM41,2792.665077451465,OUT027
NCU29,367.73429654450626,OUT010
FDQ59,1343.3458031414893,OUT017
FDH46,239.50132641483668,OUT010
FDH09,826.588735936339,OUT013
NCD06,758.1166095553443,OUT045
FDC15,2552.093094276896,OUT035
DRD37,1054.6864610760458,OUT027
FDT28,4049.150732065515,OUT027
FDR28,4231.660127022527,OUT027
FDT38,1349.640720813839,OUT017
FDV34,1542.040142229881,OUT027
FDY52,1028.4331065981662,OUT035
FDB34,1415.4798091373484,OUT013
DRL23,1629.3852389816625,OUT018
DRB24,2490.7236439482926,OUT046
FDJ50,947.904812382638,OUT046
FDQ49,2549.7483533144004,OUT035
FDP20,2008.5475152470858,OUT035
FDV19,4197.423353840775,OUT027
NCR54,3064.7237299473218,OUT045
FDO09,570.7630692251871,OUT010
FDS57,2063.17152919733,OUT018
FDN10,1946.5553559413522,OUT049
FDV23,2039.8859456701473,OUT049
FDY28,3641.1810344390974,OUT049
DRG51,2563.447872855274,OUT013
FDD45,236.93917661246,OUT019
NCL18,5704.096094751905,OUT027
NCM29,2091.4881291093734,OUT013
FDF17,5741.332313476347,OUT027
FDE22,2564.316527268144,OUT017
FDQ22,592.0167090178979,OUT017
FDS01,2978.7335639332027,OUT013
FDW35,1019.3846231370858,OUT027
FDJ33,2039.9587332912333,OUT046
NCF54,2877.8376496828873,OUT035
FDE09,1691.4308693147636,OUT013
NCE06,2549.828611396038,OUT045
DRH49,1281.643216142358,OUT049
FDY43,2794.4633962466846,OUT045
NCT05,4066.0847378123913,OUT017
FDZ34,3095.9327356315794,OUT045
FDL38,1357.759004885338,OUT017
FDZ31,3097.0854464000363,OUT017
FDR14,869.7649350396616,OUT035
NCN54,1273.6237954740404,OUT049
NCC42,2988.945902687273,OUT027
FDK08,1566.211150230584,OUT017
FDP59,1646.5443041996848,OUT013
FDV22,2617.169903762904,OUT035
FDD33,3884.1049880018163,OUT035
DRE60,5844.684353137471,OUT027
FDK52,3804.448352084192,OUT046
FDA02,2497.5971613812817,OUT017
FDM56,1648.698833978158,OUT049
FDE57,2078.5608278873747,OUT035
FDM32,1373.072579691065,OUT045
NCQ30,2952.5713452489786,OUT027
FDQ27,2851.8641300112176,OUT027
FDT60,2974.998436263838,OUT027
FDU43,3922.9171415914707,OUT049
NCO55,1650.346158849654,OUT035
FDG02,3061.5471134319314,OUT045
FDJ28,3070.3550954980897,OUT013
FDP40,1749.233296339178,OUT045
FDJ38,3099.977480210029,OUT045
NCC54,3818.5922573208127,OUT017
NCZ41,2054.9622336664024,OUT046
FDK38,367.2678650193329,OUT019
FDU52,2421.8470622422265,OUT013
FDC40,1257.4783608217394,OUT046
NCR30,1128.6195655340862,OUT017
NCN18,1741.8087350023534,OUT017
FDB50,1288.8090705213501,OUT035
FDG04,3050.517378805735,OUT013
FDR26,2881.380087333062,OUT035
NCT17,3007.2449177297035,OUT018
FDX35,5844.684353137471,OUT027
FDS12,2051.3779392695837,OUT046
NCZ29,2979.392201016752,OUT027
FDB38,380.53888158471017,OUT010
FDP12,699.3191568177386,OUT013
FDP22,823.4958486211289,OUT046
FDS26,3817.9228735433467,OUT018
FDR52,3114.7797943509995,OUT046
DRJ13,2581.921181995525,OUT046
FDU48,2985.92671496891,OUT027
FDE29,966.7154404637939,OUT035
NCT29,2028.4173889128847,OUT049
DRK37,3006.414013841661,OUT018
FDK55,1366.7136301804944,OUT046
FDR07,1534.9506757114514,OUT046
FDO21,5844.684353137471,OUT027
FDK46,4159.2301946427615,OUT049
FDB12,1647.6212454544427,OUT045
FDT31,5159.859084090225,OUT027
FDJ33,1990.6039869674057,OUT045
FDC26,2902.8552282587784,OUT027
NCQ02,3060.0389050892977,OUT045
FDP08,506.8935273174512,OUT010
FDB11,5844.684353137471,OUT027
FDV55,2462.542833060399,OUT013
FDW20,2082.9553462855315,OUT049
NCJ18,279.17035522891786,OUT019
FDC41,1197.952171933958,OUT018
FDE14,2851.8641300112176,OUT027
FDG35,2845.651282932079,OUT013
FDF45,870.3726309187949,OUT035
FDS19,2013.432960682851,OUT027
FDS58,377.87712676448723,OUT019
FDA26,3752.3929211379473,OUT017
FDM32,1361.0156136255455,OUT049
FDL45,2069.298571609659,OUT046
FDZ55,2542.312445874771,OUT049
FDY37,2141.3000213807773,OUT049
FDO46,3086.1484959905088,OUT046
FDQ60,2020.4778411852083,OUT046
FDA19,1978.4892882896302,OUT018
FDL15,2522.171855371098,OUT046
FDM10,3385.2700060737952,OUT018
NCL05,618.7822645638513,OUT017
DRK49,131.73376541150472,OUT010
NCE18,5847.711749662737,OUT027
FDG40,624.141367464779,OUT049
DRI59,3824.681789226693,OUT045
FDK28,4146.613609526744,OUT035
NCD06,131.73376541150472,OUT019
FDO11,568.8393835009708,OUT019
FDK27,2054.7720728211993,OUT046
FDT43,1083.837689684368,OUT027
FDD38,1628.3378015566248,OUT018
FDA16,3730.0864652206865,OUT049
FDL14,4103.559369012048,OUT027
NCM17,656.1214830992061,OUT049
FDD20,2046.3837937337585,OUT045
FDA40,1370.414626358003,OUT045
FDL43,1280.1186264630403,OUT045
FDV15,1647.6212454544427,OUT045
FDE52,1382.5602113661264,OUT046
NCL17,358.0869576026276,OUT010
NCJ31,3870.988809677159,OUT045
FDR60,1283.4732005737721,OUT045
NCA18,1909.6798348108377,OUT035
FDS21,1397.4501188593201,OUT027
FDW09,1273.2249588621355,OUT035
FDL26,2547.500243898378,OUT035
FDS47,1376.4951966057495,OUT018
FDC39,3402.690198862587,OUT046
FDT51,1738.4921726359025,OUT035
FDK40,4211.78725450371,OUT035
NCG19,3838.744959756172,OUT045
FDZ07,1087.948893860825,OUT046
FDF08,2676.4043784116598,OUT027
FDO04,1028.2107118412432,OUT013
FDK41,1345.9249584773352,OUT018
FDP15,4043.780010994981,OUT049
NCD43,1631.5974316827849,OUT018
NCP18,2452.7394869269597,OUT013
FDZ51,1450.5790094908991,OUT046
DRH13,1655.4785621644612,OUT035
FDF38,624.9963201656429,OUT045
NCI43,760.1973880373151,OUT045
FDM38,1263.1613177285672,OUT027
FDS03,1233.5003689327596,OUT013
DRJ47,2849.4951225974037,OUT017
FDT50,232.15891928781443,OUT010
FDV02,2875.407186962265,OUT046
NCG18,1646.0491485128957,OUT017
FDW52,2620.7750459358504,OUT046
FDS40,596.4820151606898,OUT035
FDN31,3099.955613635431,OUT017
FDA37,1987.6496387016832,OUT045
FDA15,4076.206082893539,OUT046
FDL39,3071.8081723265623,OUT046
FDJ53,1987.7083444556092,OUT045
FDX22,3567.5264447478735,OUT013
NCZ42,3924.6429364218616,OUT045
FDD56,4412.93639020934,OUT027
FDD40,3011.862355069004,OUT017
FDS50,3668.707314114689,OUT013
NCN14,3055.095717067756,OUT013
FDT15,3102.8382283059323,OUT013
NCS18,2879.0806915655226,OUT027
NCO26,268.52154434437443,OUT010
FDF58,998.454683696295,OUT018
NCB19,1421.4664658821812,OUT013
FDH26,2073.4510537129877,OUT017
DRB24,4092.61428191026,OUT027
FDA49,1357.1267805373907,OUT018
FDB32,1512.001431875978,OUT045
FDI36,3098.2509577622172,OUT017
NCA17,364.80510120705776,OUT010
FDH22,2017.2084536785594,OUT013
NCM26,2451.2685293097015,OUT018
FDT15,5151.671456821815,OUT027
FDB16,1366.2956949742625,OUT018
NCP54,2974.998436263838,OUT027
FDJ36,1647.284677324855,OUT013
FDO28,1972.0227099329177,OUT045
FDU09,1023.5981377776334,OUT013
FDF29,2054.656424135581,OUT017
FDY08,2055.184122089321,OUT013
DRJ59,591.1508097306391,OUT018
FDT23,2028.318433668303,OUT027
FDU15,591.5982203877004,OUT018
FDT47,1544.9165756253974,OUT013
FDI53,382.13738531698027,OUT019
FDR59,3863.767690586392,OUT018
FDD53,615.6206390728487,OUT035
FDY51,3727.8781290324114,OUT017
FDT04,635.0096947220095,OUT049
FDU51,2887.5479315270327,OUT049
FDG14,2493.757409972714,OUT035
NCU06,3785.5794235018416,OUT045
DRG25,3114.6020311965044,OUT046
DRH49,1334.1726643155673,OUT035
FDN15,2080.2028997741463,OUT035
FDL43,1222.4590177479915,OUT018
NCT18,3140.551678408184,OUT049
NCB31,4050.4654964455276,OUT013
FDK57,1953.703841058059,OUT035
FDY04,380.1818124995719,OUT019
NCP54,2064.727150208562,OUT046
FDF41,3795.648699057181,OUT013
FDM01,1647.6212454544427,OUT045
FDW03,1647.5119093520966,OUT045
FDF28,2008.5090375669047,OUT045
FDY37,2104.333241401817,OUT017
FDQ03,3905.9914449209823,OUT017
FDP51,2934.3057727680134,OUT027
FDJ40,1723.3512808540902,OUT017
FDC32,1440.654421151697,OUT049
DRI49,2297.290695436863,OUT027
NCW54,867.7889395124157,OUT017
FDF09,593.5461522219168,OUT017
FDP45,3761.2323444242556,OUT018
DRJ23,2946.8179778954286,OUT018
FDS59,1723.509276216938,OUT017
FDY08,2068.0565197675946,OUT046
FDX16,2500.092620427623,OUT049
FDY16,2968.668126274838,OUT018
FDK32,2546.3606655822264,OUT035
FDQ22,713.5645369978145,OUT013
NCC31,2410.0067845585945,OUT018
FDG58,2467.031065804829,OUT049
DRF48,3089.757666230256,OUT013
DRH36,1109.6190640418715,OUT049
NCR30,1179.2668827221062,OUT035
FDB03,571.4123084755838,OUT019
FDZ28,2979.392201016752,OUT027
FDR35,3086.467019291389,OUT017
DRD15,5844.684353137471,OUT027
FDJ33,279.9218876765703,OUT019
FDA56,271.3804801578641,OUT010
FDP56,784.7975187822627,OUT046
NCT30,784.7140745506891,OUT046
FDK15,1617.9503598841166,OUT017
FDH44,2430.055487746388,OUT018
FDV01,2471.0505527977007,OUT013
DRG03,2503.1426972896975,OUT017
FDG50,2688.7856753895176,OUT027
FDR16,567.8817489321659,OUT010
FDZ60,1650.6717102204714,OUT046
DRG03,2528.3977708587745,OUT045
FDS56,3863.235070516748,OUT018
FDU33,749.5103661787693,OUT045
DRD27,1560.3862138902132,OUT035
FDW22,3735.550186991326,OUT046
DRA24,2609.402753972975,OUT045
FDF38,640.4436089360122,OUT049
FDX48,2475.195267715797,OUT013
FDS58,2476.313689361892,OUT018
FDC32,1448.5734908294894,OUT046
NCQ29,4073.8877023787913,OUT045
DRK39,1349.7399854424782,OUT018
NCS38,1897.618214324076,OUT017
DRO47,1750.3360983836935,OUT013
DRG27,1020.5734589311231,OUT027
FDC57,5680.568184764234,OUT027
FDS55,2457.148267893529,OUT046
NCJ06,1956.265750304959,OUT018
FDO01,283.5767406574001,OUT019
NCM55,3099.5864215305655,OUT045
FDC52,2481.8480859442316,OUT049
FDQ15,1288.0774529257083,OUT045
NCT30,1084.9184986035007,OUT027
NCR42,1010.6759781052626,OUT027
FDD28,870.1100315403991,OUT035
FDQ34,1639.5435324833918,OUT049
FDZ12,3021.312165136891,OUT027
DRE13,201.11538000548998,OUT019
NCN07,284.8234964816425,OUT019
FDM28,3061.997102173492,OUT035
FDI10,2886.7711538805875,OUT017
FDQ25,2814.2326643454526,OUT013
FDA38,569.2335229061202,OUT010
DRI13,3617.459708309411,OUT049
FDY20,2692.3052111425895,OUT027
NCZ53,3094.5335763201015,OUT035
NCM31,2391.6416448241416,OUT013
DRB01,3104.5573437158664,OUT017
DRF37,4114.005213304682,OUT046
NCF42,2903.5187030791944,OUT049
FDF16,2361.0508607767133,OUT018
FDB41,820.9933160906994,OUT013
FDR34,3742.706677236391,OUT013
FDR15,2394.8040366589626,OUT018
NCV42,272.7002977631971,OUT019
FDW51,3669.718985524966,OUT035
FDU36,1543.498767933121,OUT017
FDX60,1312.0427303632976,OUT049
FDY03,1894.8109347628767,OUT035
FDW55,4031.5196811666224,OUT045
FDT01,568.2933489612335,OUT010
FDG58,2428.2738778545986,OUT013
FDK21,4069.246701914091,OUT017
NCS41,466.76770904465155,OUT019
FDS10,3020.9625711620783,OUT045
NCT53,2550.112834452817,OUT046
FDJ28,2980.507023470886,OUT018
FDX44,1365.9930391755897,OUT045
FDT20,606.1812298721986,OUT018
FDO44,1681.1828667161747,OUT017
NCX17,3773.9387913719384,OUT049
FDY01,1906.847948351392,OUT017
FDJ12,5843.561866893462,OUT027
DRK35,591.7418860452382,OUT018
FDD47,386.5172736098699,OUT019
NCM53,1647.9732812752072,OUT035
FDO45,1415.11131684158,OUT013
NCM42,254.47895896984235,OUT010
FDE04,2954.1804056240285,OUT046
NCI30,5844.684353137471,OUT027
FDZ19,2878.1756367486237,OUT013
FDW57,2881.7081503844224,OUT013
FDA25,1647.284677324855,OUT013
FDT22,980.1609870778645,OUT046
FDP51,1954.6179118917748,OUT013
FDD48,2928.7092799796264,OUT027
FDY39,3140.2619837573757,OUT035
FDO48,571.6549209646467,OUT010
FDD23,5159.492911890543,OUT027
DRN35,1010.6759781052626,OUT027
FDT01,3714.334904658054,OUT035
FDC20,131.73376541150472,OUT010
DRJ35,1001.8895422113648,OUT035
FDB32,1451.5994357506597,OUT046
FDL24,2915.217294068217,OUT046
NCV42,1825.3902826784129,OUT035
FDZ46,1658.2393077884099,OUT046
FDC15,2476.570155009827,OUT013
FDD08,131.73376541150472,OUT019
FDY50,1374.8324427631194,OUT049
FDD36,2013.111188470509,OUT013
FDG57,1083.0521054530536,OUT027
FDL21,609.8605105583376,OUT018
FDN16,2852.592017195778,OUT027
FDJ09,1079.818032486982,OUT027
FDS01,430.1407247118892,OUT010
FDV33,4143.392217206711,OUT017
DRE12,1898.280962523283,OUT017
FDR07,1544.9333989207385,OUT013
FDP48,472.23630361621804,OUT010
NCB55,872.3642202290393,OUT035
FDQ08,1108.978148759048,OUT013
FDR34,3875.098413225727,OUT035
FDO33,1756.9892034235395,OUT046
FDP13,622.0629393199001,OUT045
FDX12,3911.9995652125986,OUT049
NCT06,2656.3950385544945,OUT049
FDR16,567.4746287515759,OUT019
FDE36,2564.665246687475,OUT046
FDZ36,3159.245005953513,OUT049
FDV13,1366.888219361315,OUT045
NCZ17,597.297529079703,OUT035
FDU56,3090.4210226906825,OUT045
FDM09,2892.6450164556168,OUT035
FDV02,2870.983417038647,OUT017
FDS34,1820.6426519235088,OUT018
FDA11,1505.2019331630029,OUT049
FDP09,3658.654960970823,OUT017
FDB29,2925.3340002482755,OUT027
FDT19,2883.0892537356312,OUT017
DRH15,643.654516673295,OUT017
FDY38,3744.9868572883647,OUT046
FDF14,4074.6298394998257,OUT027
FDN48,228.41816220431988,OUT010
FDQ12,3741.953096520551,OUT013
NCJ43,2884.4655474669607,OUT045
FDE17,365.4617349771732,OUT019
FDB05,3978.4650384632305,OUT035
FDH10,3021.260892743962,OUT045
NCR06,611.6462891624157,OUT017
FDU32,2001.9487019397557,OUT018
FDD56,2901.4191850142324,OUT049
FDO36,2922.5127530086943,OUT018
FDH16,224.10047136645844,OUT010
FDX10,590.9209443112767,OUT018
FDZ37,1370.138703882374,OUT017
FDU31,568.7421919498059,OUT010
DRC49,2082.7294814539678,OUT049
FDL15,2521.7342788707383,OUT045
FDN32,491.85487981054183,OUT019
DRH59,1457.884668285917,OUT027
NCU29,2455.3671639077015,OUT049
FDR37,473.06758657056963,OUT019
FDS14,2419.169646219658,OUT018
FDU02,5844.684353137471,OUT027
FDJ08,3096.5803278149806,OUT035
NCZ06,4001.083599339676,OUT045
FDO31,1323.4664134761551,OUT049
FDH31,1615.7419029071157,OUT018
FDS58,2552.451986486691,OUT017
NCA53,1083.929105925332,OUT027
FDF50,3123.457783412816,OUT046
NCW42,3689.9036180155763,OUT049
NCQ17,2495.8779125937212,OUT045
FDK51,3873.5479927663323,OUT018
NCW41,375.401951720602,OUT010
NCR29,864.3734374245578,OUT017
FDB08,377.87712676448723,OUT019
FDA40,2495.0676555433483,OUT027
FDL14,2434.666057061651,OUT018
FDB47,3571.3409613149515,OUT046
FDO03,3899.5174309660665,OUT035
DRK13,512.33866988232,OUT019
FDX13,569.4450102965066,OUT010
FDF52,3143.896809679675,OUT046
FDT11,3083.9828584247443,OUT013
FDB08,2500.6989930820787,OUT013
FDQ28,2440.7023351978064,OUT018
FDD29,4107.044640147561,OUT045
NCQ29,5847.711749662737,OUT027
NCO02,1232.9431176289079,OUT013
FDR56,508.4220626422024,OUT010
NCM54,2042.1211252131998,OUT049
FDP51,1911.6923281321192,OUT035
FDT38,1415.922091094811,OUT013
FDZ20,3763.4479857070387,OUT018
FDJ53,2002.957394811467,OUT013
FDX13,4010.045338256954,OUT049
FDP58,3748.3385614119006,OUT035
NCK31,131.73376541150472,OUT019
FDA35,1957.8068006308872,OUT018
FDV37,3007.7765465781044,OUT018
NCO07,5844.684353137471,OUT027
FDA20,3112.1757805044526,OUT045
FDZ59,2739.425924141443,OUT035
NCY17,657.4250680175631,OUT017
FDQ28,2543.880392497725,OUT035
FDV35,2510.77353066102,OUT017
FDQ36,699.3191568177386,OUT013
FDD34,2496.740196223282,OUT018
FDK51,4163.021942459511,OUT045
FDV31,2879.573777916301,OUT035
FDR04,1532.48072345067,OUT035
FDR14,895.4167051251944,OUT049
DRC36,422.88751137212586,OUT010
FDE39,280.2299878917835,OUT019
FDP57,1637.3313397822699,OUT049
FDE57,2119.056340010865,OUT046
NCN18,1749.7634587377997,OUT046
NCQ05,2394.7911586349815,OUT018
FDW47,1982.5566942302705,OUT035
FDV46,2079.9380020407507,OUT035
NCP29,1049.3439458437076,OUT045
FDE09,1708.1776009668038,OUT018
NCU06,5844.684353137471,OUT027
FDT19,419.97665998086813,OUT010
DRF15,2503.972120392144,OUT017
DRI51,2764.082331085646,OUT013
NCX54,1648.0286097162461,OUT013
DRE01,3816.5660522907588,OUT013
NCB07,3019.159633153869,OUT045
FDU50,1900.4934629163724,OUT035
FDG40,596.4820151606898,OUT035
FDW10,2739.1965454822366,OUT018
FDX51,3059.4814352023195,OUT013
NCP17,1040.78780553866,OUT045
FDP21,3102.382232986884,OUT035
FDL04,1645.4090527533203,OUT045
FDV23,2013.3308007612607,OUT013
FDF24,1334.4279198362817,OUT046
FDH56,2925.3340002482755,OUT027
FDB51,992.7425527036935,OUT049
FDI58,2832.0780624083877,OUT027
FDR20,821.4405559934177,OUT013
FDC51,2005.0338761280273,OUT018
FDB16,2497.4011420521797,OUT027
FDE40,983.1920428402277,OUT049
NCM17,629.0602509459491,OUT035
FDU56,3112.7415991881494,OUT035
FDS32,287.621599580281,OUT019
FDX02,3717.957215098801,OUT049
FDT39,4086.8089389956976,OUT027
FDE35,869.8423430776087,OUT017
NCI42,565.2188652770224,OUT019
DRL23,1644.8229367185427,OUT046
FDA10,2045.8055479317645,OUT046
FDA11,1518.906301104992,OUT013
NCM06,2469.45773799719,OUT046
NCT05,4126.341619926289,OUT035
NCQ02,488.0719864884352,OUT010
NCY06,2056.253996150568,OUT049
FDY56,3791.0744730813162,OUT035
FDL02,1645.4090527533203,OUT035
NCI06,2943.8730067740375,OUT035
FDQ14,2468.9745153001895,OUT045
FDQ12,3823.5518353427206,OUT017
FDP36,783.7907861193737,OUT046
FDK21,5844.684353137471,OUT027
FDO40,2516.06911553602,OUT045
NCK54,277.9935812326684,OUT019
FDY09,2824.573918357208,OUT018
NCW30,4119.177735212141,OUT049
NCC55,1010.6732641977884,OUT027
FDE58,1881.083232270267,OUT018
FDR39,3058.1257180639577,OUT013
FDU28,3079.325174903132,OUT049
FDH08,3822.274985125131,OUT017
FDG35,2846.38103068058,OUT045
FDG22,624.141367464779,OUT049
FDC34,2584.801060258119,OUT035
FDP15,3766.363614077575,OUT018
FDK34,570.6115423091006,OUT010
FDU45,1926.5286860521173,OUT035
FDQ04,1019.0821828353451,OUT027
FDX22,3382.783993612989,OUT018
FDB45,1644.8229367185427,OUT017
NCH43,5844.684353137471,OUT027
DRE60,3654.124697351816,OUT046
FDD17,5844.684353137471,OUT027
NCM54,2011.9166631209591,OUT017
NCH55,2049.280543281411,OUT013
NCT06,2597.536324563744,OUT017
FDA48,5847.711749662737,OUT027
FDY58,5844.684353137471,OUT027
FDO25,3644.784092620234,OUT045
FDN50,1500.1568710261472,OUT045
FDH35,2613.948530362307,OUT035
FDK09,3770.963062552517,OUT045
FDO16,1417.6088748444674,OUT013
FDW11,1046.833195293013,OUT045
FDU47,2988.945902687273,OUT027
NCQ42,275.8256090836196,OUT010
FDK55,2685.2396162654254,OUT027
FDN08,1939.3853566451644,OUT049
FDT57,3924.7561389098205,OUT045
FDJ12,3353.2235418178675,OUT018
DRL59,783.0352912562525,OUT017
NCN53,632.2286586765844,OUT046
FDO51,131.73376541150472,OUT010
FDK56,3091.403471696487,OUT017
FDY12,813.8061438913702,OUT035
FDU15,596.4793012532156,OUT035
FDQ19,3958.674921391116,OUT046
DRF15,2531.765664278559,OUT045
DRE25,235.65246137954833,OUT019
FDK57,1911.3724488557095,OUT018
FDD33,569.3220982637483,OUT010
FDR34,5844.684353137471,OUT027
FDU04,2040.4221029306616,OUT045
FDE35,132.53203185881964,OUT019
